Violet,Blue,Green,Yellow,Orange,Red,Label
604.5954453,613.6541757,2502.705237,4111.141556,4690.446184,4895.388165,
602.3295236,551.1345876,2796.69065,3960.494146,4711.669114,4752.665188,
646.1252981,566.506757,2734.378496,4036.033068,4448.551225,4750.880264,
648.2436039,614.6837225,2709.646766,4102.519946,4303.435496,4555.292806,
646.062662,666.6304422,2745.029191,4089.416413,4482.438055,5121.248697,
625.0926827,559.9178552,2718.145354,4130.03926,4749.162853,5036.777807,
694.6883449,630.3599844,2787.934234,4193.456499,4561.050097,5091.752066,
689.8026507,689.6843086,2637.291889,4127.74847,4769.397926,5067.490498,
693.0391955,617.0435949,2750.16582,4196.334337,4484.819715,4619.536889,
682.3165411,638.0585908,2788.483489,4046.738796,4426.76139,4974.756889,
691.4491782,642.5612185,2596.749622,4047.153579,4503.727671,4558.757737,
659.1959524,681.8523218,2665.992358,3989.841321,4748.504158,5056.014414,
677.5812455,639.8452445,2667.166307,3989.91229,4573.828627,5194.280881,
648.341297,652.7160544,2644.005049,4123.956232,4405.711215,4673.940709,
609.783908,656.3005652,2756.723776,4136.710275,4671.421275,4573.165481,
652.0874909,676.9948698,2753.083945,4013.324189,4436.047681,4587.712747,
669.1352539,633.2696746,2502.54227,4024.809542,4519.559103,5049.052452,
682.9997491,638.4409658,2542.622211,4077.994015,4663.0964,4799.866251,
621.0792056,589.8076403,2797.955127,4044.226911,4713.875066,4922.266786,
681.7841681,693.3320756,2695.113458,4088.294204,4623.281666,4543.49319,
693.8196646,684.8074656,2708.457749,3993.121851,4471.772803,4553.36061,
651.9836941,641.3165982,2718.147988,3900.02218,4384.883134,4824.303717,
636.1852151,692.8098422,2779.658008,4187.420598,4403.26921,4611.790514,
657.1760567,638.9378787,2709.583225,3991.744039,4496.925671,4735.820078,
612.8993041,563.0404534,2664.683005,3995.319974,4796.373788,5006.495677,
657.210139,657.5840757,2792.967768,4028.097167,4756.506886,5128.117878,
683.5228567,557.1937257,2607.784171,3988.726169,4614.562809,4595.328661,
637.4045801,679.7172547,2575.082078,3908.851674,4799.724486,4923.599873,
624.4195122,615.7292907,2720.52807,4067.396728,4519.169695,4922.479235,
618.0998814,671.3179209,2745.717529,4046.170715,4677.525199,4783.060773,
672.5676304,573.101287,2652.721984,4100.410678,4376.287826,4543.88721,
633.7114883,616.8915971,2727.29454,3939.160074,4750.755918,4654.236768,
637.8550737,613.4133833,2791.80586,3953.104813,4741.138255,4885.880145,
632.1491908,684.9768402,2662.633516,4038.866777,4703.987464,4752.572769,
697.100298,633.3275987,2730.945911,4104.036306,4402.599776,5084.236053,
686.546703,556.2281174,2684.257908,3981.984069,4673.353459,4841.510363,
679.2375494,628.6694344,2679.253458,3966.009059,4482.009628,4708.069421,
685.1616919,696.0534392,2687.086481,4167.683758,4790.451354,4952.885373,
679.8818508,610.7311666,2644.709329,3919.167708,4701.464265,4745.749699,
684.927245,698.7710825,2645.297186,4006.909379,4327.185543,5139.853942,
670.4968741,615.7125407,2790.432708,4117.146251,4628.401654,4860.340112,
687.7056257,559.0261241,2641.443294,3993.304972,4397.346536,4605.734677,
690.1420405,560.5987443,2787.516315,4109.966922,4306.004832,4503.41628,
685.3291398,620.0931662,2751.015598,3966.187442,4702.980251,4674.005609,
699.8272612,690.6846443,2666.186906,4173.809227,4617.744968,5046.067013,
656.7218177,578.76425,2771.874499,4054.456925,4799.488156,4764.130066,
620.6111978,659.4920054,2594.030702,3935.274278,4744.302796,4985.186029,
693.9900142,612.5750976,2744.731255,4141.452806,4480.202139,5139.6699,
628.8315833,574.7502793,2636.758753,3972.845195,4300.961026,4930.740014,
666.1227861,649.0504642,2704.142552,4155.194902,4318.657234,4976.542637,
657.1137601,653.5322163,2768.669933,3980.058688,4334.277304,4719.521024,
678.9179516,624.7509735,2631.109822,3950.52171,4432.281338,4978.717108,
681.6637407,655.8281485,2672.961668,4198.218748,4530.596635,4845.347275,
627.3959687,648.265433,2622.117128,3989.988941,4602.717786,5053.82129,
697.0893568,666.0075741,2679.994513,4034.72059,4376.736385,4647.863102,
670.0349041,693.4273279,2690.640599,4167.381348,4408.142507,4978.480594,
631.5058619,553.807987,2746.074711,4029.80061,4344.353306,5154.558794,
639.0776816,638.189747,2571.950782,4096.069501,4483.266242,4836.874953,
640.1685564,600.0696316,2580.275611,4130.352889,4420.190959,5172.894013,
692.3551261,591.137037,2566.983694,3975.637069,4423.49671,4667.703464,
642.8250961,673.888883,2685.155872,3958.162321,4704.040724,5189.943936,
614.8602448,677.9546212,2571.580585,4025.082165,4461.199951,4803.827047,
632.7423712,564.8453174,2701.35232,3914.807609,4400.497943,4849.395849,
627.5419318,612.9405884,2679.097865,3914.743473,4743.339715,5100.809417,
608.506155,576.612516,2504.019556,4076.995631,4653.930997,5031.245792,
621.3971294,694.9250903,2645.316692,3918.74043,4389.229599,4736.784368,
688.0482195,556.4080822,2606.622225,4092.221797,4713.941854,4531.23611,
679.0825634,557.6725992,2588.927754,3981.642714,4756.726906,4923.826967,
650.2217451,660.4900673,2533.636951,4165.346965,4564.775338,4503.845745,
616.2867914,589.3489079,2511.660949,4104.619341,4314.098232,4849.964445,
648.0694935,591.7793277,2677.147514,3986.224784,4759.973159,4504.244691,
656.4530378,605.3038482,2611.408227,3906.358296,4643.625321,4888.194621,
676.5435791,668.7008439,2573.968258,3959.941995,4483.469529,5003.700417,
612.5364821,614.4841354,2504.906046,3921.306047,4655.153051,5062.063475,
691.0196622,686.8185543,2688.860853,3939.448138,4331.068254,5044.280678,
674.2149511,643.889385,2718.729003,3960.904308,4697.497403,5182.199819,
642.014416,586.8580885,2644.036603,4100.691727,4726.187894,5161.725834,
612.8732263,654.496788,2524.025244,3931.068795,4365.599182,4860.538779,
648.1781084,616.8825104,2739.453071,4058.681474,4634.421865,4838.336311,
633.2687005,588.820248,2792.110813,3979.308088,4694.970425,4847.948245,
632.0785265,642.4424183,2502.068245,3918.880096,4760.012484,5134.314586,
683.1537125,687.051201,2703.747295,4133.117579,4646.833973,4639.199529,
645.2388267,668.3330123,2500.577364,4066.673279,4516.624147,4540.891162,
644.1959849,675.9390518,2685.477003,4122.478217,4767.818701,4727.71701,
674.5991444,680.9347336,2629.985773,4056.467899,4626.32963,4828.30802,
618.329932,583.9003282,2623.586627,3904.587512,4675.335205,4543.486392,
643.1684368,631.416904,2683.044565,4030.870252,4340.534279,4698.770067,
607.3226804,659.4966327,2603.912531,4095.661581,4540.878726,4767.815547,
632.688584,565.4559876,2611.123714,4013.232462,4540.89916,5056.933694,
669.1393696,677.4685148,2653.684758,4156.510023,4532.720773,4685.394018,
662.9484214,634.4101178,2662.34694,4017.993432,4510.231186,4595.985384,
629.2177878,551.098482,2779.810367,4082.777562,4745.922847,4794.577388,
640.0181344,633.0901177,2678.877831,4051.883646,4593.604814,4592.97518,
676.1597983,647.6715245,2605.32696,3993.778913,4437.125263,4604.671516,
633.4345677,674.9551076,2570.072728,3920.772289,4547.363585,4585.50594,
640.2621265,563.6821317,2716.164424,4002.702873,4583.152443,4958.15866,
665.2501154,655.1285065,2590.331346,3925.639144,4616.717853,4686.504231,
689.4251779,595.0403456,2714.517078,3999.105694,4482.43663,4914.643679,
690.5185468,589.6793258,2784.947764,4121.618694,4302.230574,5095.515732,
669.5572188,634.3648184,2601.314834,3999.839804,4338.661394,4820.810652,
665.7190066,635.7930768,2620.632593,4180.410351,4480.267116,5163.399806,
603.0123579,616.1645001,2710.212745,4110.897845,4555.083277,4928.570721,
674.6368944,670.2153416,2601.017494,4069.227902,4727.633035,4912.411022,
650.8241197,678.014575,2705.139503,3931.901477,4550.978415,4513.416666,
644.2609383,686.0763147,2513.400887,4183.557241,4390.19018,4758.935702,
620.5239082,564.3378767,2629.82228,3983.268282,4350.429105,4849.244318,
623.9034074,602.4401997,2667.478687,4064.420073,4510.636965,4769.849766,
638.0663779,592.1092544,2553.973715,3938.185207,4307.845112,5027.161579,
650.4955188,658.316536,2728.330242,3980.684664,4396.810991,4544.904153,
642.5374317,655.3220484,2793.196194,4065.47482,4321.903388,4907.50414,
627.8375735,631.3291374,2632.996268,3935.161629,4489.97061,5035.38302,
691.8368292,653.9048583,2791.187273,3937.84949,4623.206943,4770.794969,
656.2344591,579.7525875,2618.177895,4002.072678,4478.238885,4761.127923,
611.5364231,625.1814637,2745.073846,4003.052098,4549.268098,4582.616788,
657.5516673,627.3196369,2606.583004,4159.004679,4472.007491,4819.816967,
623.8088912,665.674462,2582.021357,4057.500634,4565.556729,5111.368931,
693.7613034,557.307622,2793.653474,4089.697759,4336.316906,4648.276808,
635.9887223,614.002192,2727.443612,4174.72523,4614.870075,5169.136379,
675.5118437,628.9166759,2755.033299,4144.809277,4366.065235,5032.506918,
661.7232468,609.6470828,2752.381595,3911.495912,4348.102964,5163.671565,
639.6015615,629.8393147,2771.092744,4002.010572,4631.947822,5009.152746,
622.3013601,633.3181048,2636.569801,4083.079361,4571.995019,4862.849437,
628.6047747,681.8524245,2780.962911,4141.862785,4784.542464,4866.964446,
611.2868935,647.5351658,2557.26579,4157.080751,4771.426536,4572.41283,
629.6438947,669.8551046,2632.514428,4047.756168,4314.758086,4900.85037,
657.2462166,661.2537053,2522.981669,4136.14994,4396.747497,4871.649393,
692.4129781,697.9084697,2792.588019,3991.430657,4676.819204,4644.448581,
686.1380713,648.6766245,2530.661727,4074.139441,4781.74414,5091.410854,
675.3106899,655.4574718,2573.987095,3911.982449,4531.05659,4582.161668,
616.1619975,612.963376,2699.834606,4191.946318,4439.825218,4871.975076,
693.0692658,574.9993609,2736.77492,3930.889604,4741.811348,4865.566329,
697.4126416,663.4156292,2716.771022,3900.780356,4402.806864,4682.258432,
607.9954703,660.29916,2746.795203,4003.017191,4368.06905,4966.122599,
683.0441139,651.0431305,2541.837729,4013.648065,4639.181471,4861.147565,
697.8055375,590.1587048,2760.07315,4012.126461,4368.315171,4557.884082,
673.8823687,605.8101707,2614.15489,3990.652129,4447.262703,4681.869496,
646.3475015,698.1778411,2615.522764,4182.970262,4383.500599,5147.502841,
675.4337368,678.4899155,2680.715955,3932.210046,4527.736129,4958.212797,
605.7533121,553.1894315,2586.940522,4179.443649,4557.009679,5112.708901,
637.8099512,682.6767279,2660.432161,4167.780821,4351.381713,4648.432083,
670.160574,604.2026244,2500.418714,4015.292502,4460.071456,4775.341768,
618.1251223,581.4065082,2678.11739,4078.339907,4386.235141,5153.101097,
605.6216769,580.2586213,2652.475619,4127.764458,4373.026046,5151.75109,
642.1948065,558.4748106,2702.260132,3983.94262,4690.043522,5173.988851,
668.8244837,624.763384,2529.709738,3986.325374,4569.056141,4507.931036,
628.2843485,638.4356936,2551.614434,3951.02945,4638.171397,4898.716102,
655.1670501,695.1161477,2688.526571,3997.364915,4560.507845,5105.455673,
699.4108235,675.7732345,2604.219144,4124.822964,4769.706416,4967.657287,
648.1202717,592.9244616,2678.546742,4000.922143,4779.775284,4809.452515,
696.1996208,651.4575431,2711.823351,4187.307826,4769.938469,5083.630274,
615.5241321,674.5648262,2639.242097,3989.606528,4561.65266,5082.141305,
653.9132353,588.974779,2606.211528,3956.021441,4475.328367,4632.802975,
683.5690938,607.6226433,2502.849917,3992.707409,4718.373617,4696.935775,
678.1343312,629.7271374,2546.174355,4057.576105,4441.619894,5000.40628,
673.4389285,617.4453765,2554.62323,3940.662128,4436.385807,4944.950455,
680.6187918,650.1815984,2585.976744,3942.732469,4422.937618,4984.327909,
607.1746844,624.7991313,2795.799333,4171.470194,4587.603849,5036.562092,
674.6767448,654.299711,2703.195175,3984.719948,4590.93399,4933.210604,
681.4239917,552.3980591,2564.305781,4196.360208,4708.668627,4942.457198,
668.2147447,671.2325234,2583.898641,4099.49078,4314.662056,4881.066108,
652.8970246,680.9746417,2556.282491,4179.438172,4788.176138,4731.843099,
662.3709234,629.0591078,2637.724456,4007.569688,4467.134776,4558.236675,
639.0401868,585.9015919,2645.881597,4110.028081,4368.635166,5078.527137,
693.005322,674.309576,2645.485829,4097.930779,4528.200541,4792.923438,
603.4296262,689.0271319,2513.014017,4042.81803,4492.873867,4873.840834,
699.8168271,685.3711282,2504.42665,4134.154479,4542.644725,4773.153835,
682.3090105,681.1626317,2799.506808,3958.698177,4734.984459,4715.244133,
641.1236453,672.4510298,2610.476424,4027.864628,4345.608405,4967.248727,
673.1308161,595.1227615,2601.399163,4120.296708,4792.72831,4989.13971,
608.9931813,620.610629,2690.608866,4057.580807,4370.669718,4692.860837,
698.7102734,669.2497462,2780.000473,4004.511768,4404.566741,4976.25586,
635.5423793,615.7559719,2772.633454,4150.076988,4495.691908,5013.78537,
629.0660035,593.8204967,2589.038883,3907.452726,4758.920907,4980.221086,
623.4277855,624.602896,2737.174465,4014.069785,4409.291706,5005.865694,
677.2832557,653.9923983,2685.902438,4128.690912,4555.740148,4730.583827,
600.1344062,637.0966075,2551.551421,3958.472166,4375.160754,4853.793808,
601.7386925,620.6811929,2513.823248,4032.679575,4381.779597,4900.469969,
681.8320323,562.8012971,2569.850828,3973.81381,4475.967107,4786.358864,
611.4243115,611.0822157,2702.779212,4062.907182,4478.564808,4963.114911,
667.870279,569.7340275,2631.885883,4181.158673,4585.11193,4904.347504,
676.460237,587.0427503,2708.156628,3988.458874,4585.350265,4944.362916,
639.8891197,587.3325534,2780.599714,4034.67057,4565.892009,4944.386985,
666.8120361,615.8519783,2551.896809,4108.315272,4762.463105,4759.424161,
663.8787885,683.451863,2644.8827,4088.945361,4532.508747,4576.421002,
611.3116378,566.1838463,2633.719287,4181.653511,4616.906989,5150.768544,
606.2876256,596.0408367,2784.929349,3903.109314,4383.913854,5028.690714,
683.3821732,640.8790655,2655.375151,4182.857281,4670.603198,4990.755207,
674.4718149,681.073866,2789.236179,4194.575072,4759.316414,4698.436257,
605.8625575,673.149182,2553.856671,3910.479382,4685.663357,4878.368284,
633.1539956,636.7324909,2756.352227,4092.712525,4510.051766,4882.13902,
618.2297728,585.4411341,2561.6241,3977.905894,4771.316203,4949.09925,
682.9063367,608.314329,2550.523665,4122.035322,4736.397925,4748.867483,
617.8828671,699.4635412,2787.738268,3946.798871,4764.467833,4797.201931,
622.3083945,570.4592639,2578.052696,4063.339615,4341.104196,4918.689119,
602.9186178,618.2363347,2599.749605,4183.101849,4451.55091,4799.757036,
666.103376,607.1632018,2540.851183,3928.987987,4452.580821,5076.718555,
662.7252866,580.8899146,2794.055637,4031.332284,4717.597887,4877.426314,
602.5126933,551.0236419,2735.825872,4034.217857,4444.368725,5104.226185,
665.6228495,592.7040449,2693.369867,3979.074354,4387.389332,4758.03365,
653.7542223,688.9610736,2724.736219,3944.320646,4301.443873,4588.909726,
691.6921352,650.8182561,2534.136942,4188.068248,4359.69156,4844.690987,
636.1313402,620.5000736,2517.633931,3999.00351,4432.260239,4672.142366,
694.7676359,554.8662992,2771.84519,4010.549311,4631.270187,5167.537241,
609.4128457,652.7973433,2623.732145,3933.536617,4545.917532,4823.086669,
687.7058141,649.0358766,2583.389452,4097.150465,4622.707475,5128.056621,
688.2336562,600.2758639,2628.100579,4141.129497,4761.547102,5106.706688,
649.9650273,637.6724567,2777.4271,3949.835069,4487.180069,4681.585622,
683.0480917,560.526503,2584.309083,4066.513451,4609.48344,4786.850961,
625.8428445,612.511924,2614.616662,3928.90024,4365.64211,4926.928789,
665.6193732,676.1492969,2649.945363,3992.159424,4384.881961,4534.135775,
622.5817131,605.0456627,2670.353915,4070.914622,4689.388239,4913.169084,
611.0663463,646.1016915,2521.605798,4009.753739,4443.651532,5019.006671,
606.6987431,663.5748933,2572.21391,3969.272951,4305.994191,4592.732238,
620.9386548,582.1274075,2771.738311,3983.33175,4348.550995,5047.975069,
666.7520945,641.9008823,2603.137726,4107.101667,4416.779485,4715.620599,
635.7300705,582.5046899,2703.184001,4120.804414,4305.009285,4749.14002,
623.9954583,689.1413097,2728.896045,4013.816131,4642.978138,4989.210871,
659.0398235,694.3083303,2734.403696,4061.528244,4347.069126,5120.20608,
625.7495133,619.5260299,2599.239481,4127.032016,4701.424668,5062.182384,
687.663686,563.1211101,2700.374087,4050.726592,4467.78102,4911.993029,
635.1932587,581.007648,2578.646364,3929.594791,4375.031595,4724.713541,
659.4389455,573.0607093,2518.78768,3902.334669,4687.130064,4977.431513,
612.0503155,657.8880099,2548.556231,3936.048045,4640.576053,4601.378659,
605.7827752,570.2413004,2504.434132,3956.735145,4335.431059,4526.501825,
630.7870208,627.3603319,2618.053222,4198.558654,4519.79999,4606.007753,
677.8050529,661.1760195,2526.293117,4041.127713,4446.414805,4784.795407,
643.0237248,680.689321,2712.175041,3904.289199,4312.291854,4665.895973,
659.8265436,688.929723,2600.324047,4032.909882,4349.569028,5000.605844,
672.1638407,667.3706429,2782.61353,3914.270543,4700.175194,4826.751884,
627.913985,556.7081623,2736.265291,4169.737158,4687.84195,5086.215165,
634.4420706,578.6788906,2613.531677,3976.900152,4310.73162,4705.295149,
624.0422778,580.3883513,2604.466234,4061.144879,4362.157136,4634.916817,
648.8619539,611.0515606,2720.475653,3989.971476,4703.568071,5139.565162,
676.5108041,600.1317544,2715.80138,3910.077949,4607.811948,4578.529406,
605.0602158,558.2815374,2507.865879,4186.630675,4562.606902,5029.377811,
658.9818318,660.8358451,2595.8251,4154.43895,4546.823411,4580.384695,
681.2272382,650.024374,2614.534925,4115.642689,4509.313947,4539.152897,
658.4999661,594.8241585,2622.868774,4075.826912,4457.810782,4603.150913,
699.1529275,566.1239866,2600.27705,3911.387688,4761.203299,4761.199237,
698.9160721,631.5184047,2668.994955,3956.369586,4407.747814,4839.714827,
621.9500737,690.5308823,2583.287391,4185.931062,4707.466255,4744.719163,
602.1606045,601.1519565,2615.319344,3927.986888,4784.626388,4633.03147,
616.4620464,626.0547165,2652.471482,3915.443445,4483.50585,4909.358066,
699.4750592,615.2697659,2708.799337,3904.942649,4376.270048,5129.677197,
604.6376301,554.3990484,2672.333347,4002.12125,4409.650384,5132.793738,
668.3087842,605.7472221,2620.335351,3961.491081,4418.849597,5119.052452,
692.1243056,667.2473293,2572.574736,4075.078891,4400.927845,4588.947438,
668.7669321,686.6108517,2725.282021,4146.872671,4412.560426,4770.722413,
641.8688452,690.3678493,2531.666455,4059.386782,4610.595829,4696.239227,
619.7762635,611.2580366,2608.781372,3948.570418,4746.762742,4808.333457,
667.031002,581.5640109,2641.343869,3914.974152,4547.965759,4688.804836,
668.4174308,662.1993429,2617.492411,4067.648114,4666.122807,4928.135221,
